set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
60158-1,Jungle Cargo Helicopter ,2017,City,Jungle,Modern day,Normal,201,2,6,19.99,https://brickset.com/sets/60158-1,https://images.brickset.com/sets/small/60158-1.jpg,https://images.brickset.com/sets/images/60158-1.jpg
60159-1,Jungle Halftrack Mission,2017,City,Jungle,Modern day,Normal,378,2,6,39.99,https://brickset.com/sets/60159-1,https://images.brickset.com/sets/small/60159-1.jpg,https://images.brickset.com/sets/images/60159-1.jpg
60160-1,Jungle Mobile Lab,2017,City,Jungle,Modern day,Normal,426,4,7,59.99,https://brickset.com/sets/60160-1,https://images.brickset.com/sets/small/60160-1.jpg,https://images.brickset.com/sets/images/60160-1.jpg
60161-1,Jungle Exploration Site,2017,City,Jungle,Modern day,Normal,813,7,8,119.99,https://brickset.com/sets/60161-1,https://images.brickset.com/sets/small/60161-1.jpg,https://images.brickset.com/sets/images/60161-1.jpg
60162-1,Jungle Air Drop Helicopter,2017,City,Jungle,Modern day,Normal,1250,7,8,149.99,https://brickset.com/sets/60162-1,https://images.brickset.com/sets/small/60162-1.jpg,https://images.brickset.com/sets/images/60162-1.jpg
60163-1,Coast Guard Starter Set,2017,City,Coast Guard,Modern day,Normal,76,3,5,9.99,https://brickset.com/sets/60163-1,https://images.brickset.com/sets/small/60163-1.jpg,https://images.brickset.com/sets/images/60163-1.jpg
60164-1,Sea Rescue Plane,2017,City,Coast Guard,Modern day,Normal,141,2,5,19.99,https://brickset.com/sets/60164-1,https://images.brickset.com/sets/small/60164-1.jpg,https://images.brickset.com/sets/images/60164-1.jpg
60165-1,4 x 4 Response Unit ,2017,City,Coast Guard,Modern day,Normal,347,3,5,39.99,https://brickset.com/sets/60165-1,https://images.brickset.com/sets/small/60165-1.jpg,https://images.brickset.com/sets/images/60165-1.jpg
60166-1,Heavy-Duty Rescue Helicopter,2017,City,Coast Guard,Modern day,Normal,415,4,6,59.99,https://brickset.com/sets/60166-1,https://images.brickset.com/sets/small/60166-1.jpg,https://images.brickset.com/sets/images/60166-1.jpg
60167-1,Coast Guard Headquarters,2017,City,Coast Guard,Modern day,Normal,792,7,6,119.99,https://brickset.com/sets/60167-1,https://images.brickset.com/sets/small/60167-1.jpg,https://images.brickset.com/sets/images/60167-1.jpg
60168-1,Sailboat Rescue,2017,City,Coast Guard,Modern day,Normal,195,2,5,29.99,https://brickset.com/sets/60168-1,https://images.brickset.com/sets/small/60168-1.jpg,https://images.brickset.com/sets/images/60168-1.jpg
70347-1,King's Guard Artillery,2017,Nexo Knights,Season 3,Action/Adventure,Normal,98,2,7,9.99,https://brickset.com/sets/70347-1,https://images.brickset.com/sets/small/70347-1.jpg,https://images.brickset.com/sets/images/70347-1.jpg
70348-1,Lance's Twin Jouster,2017,Nexo Knights,Season 3,Action/Adventure,Normal,216,3,8,19.99,https://brickset.com/sets/70348-1,https://images.brickset.com/sets/small/70348-1.jpg,https://images.brickset.com/sets/images/70348-1.jpg
70349-1,Ruina's Lock & Roller,2017,Nexo Knights,Season 3,Action/Adventure,Normal,208,3,8,19.99,https://brickset.com/sets/70349-1,https://images.brickset.com/sets/small/70349-1.jpg,https://images.brickset.com/sets/images/70349-1.jpg
70350-1,The Three Brothers,2017,Nexo Knights,Season 3,Action/Adventure,Normal,266,3,8,29.99,https://brickset.com/sets/70350-1,https://images.brickset.com/sets/small/70350-1.jpg,https://images.brickset.com/sets/images/70350-1.jpg
70351-1,Clay's Falcon Fighter Blaster,2017,Nexo Knights,Season 3,Action/Adventure,Normal,523,3,8,49.99,https://brickset.com/sets/70351-1,https://images.brickset.com/sets/small/70351-1.jpg,https://images.brickset.com/sets/images/70351-1.jpg
70352-1,Jestro's Headquarters,2017,Nexo Knights,Season 3,Action/Adventure,Normal,840,7,9,89.99,https://brickset.com/sets/70352-1,https://images.brickset.com/sets/small/70352-1.jpg,https://images.brickset.com/sets/images/70352-1.jpg
70353-1,The Heligoyle,2017,Nexo Knights,Season 4,Action/Adventure,Normal,318,3,8,29.99,https://brickset.com/sets/70353-1,https://images.brickset.com/sets/small/70353-1.jpg,https://images.brickset.com/sets/images/70353-1.jpg
70354-1,Axl's Rumble Maker,2017,Nexo Knights,Season 4,Action/Adventure,Normal,393,4,8,39.99,https://brickset.com/sets/70354-1,https://images.brickset.com/sets/small/70354-1.jpg,https://images.brickset.com/sets/images/70354-1.jpg
70355-1,Aaron's Rock Climber,2017,Nexo Knights,Season 4,Action/Adventure,Normal,598,5,8,59.99,https://brickset.com/sets/70355-1,https://images.brickset.com/sets/small/70355-1.jpg,https://images.brickset.com/sets/images/70355-1.jpg
70356-1,The Stone Colossus of Ultimate Destruction,2017,Nexo Knights,Season 4,Action/Adventure,Normal,785,5,8,69.99,https://brickset.com/sets/70356-1,https://images.brickset.com/sets/small/70356-1.jpg,https://images.brickset.com/sets/images/70356-1.jpg
70357-1,Knighton Castle,2017,Nexo Knights,Season 4,Action/Adventure,Normal,1426,11,9,129.99,https://brickset.com/sets/70357-1,https://images.brickset.com/sets/small/70357-1.jpg,https://images.brickset.com/sets/images/70357-1.jpg
70358-1,Aaron's Stone Destroyer,2017,Nexo Knights,Season 3,Action/Adventure,Normal,251,2,8,24.99,https://brickset.com/sets/70358-1,https://images.brickset.com/sets/small/70358-1.jpg,https://images.brickset.com/sets/images/70358-1.jpg
70359-1,Lance vs. Lightning,2017,Nexo Knights,Season 3,Action/Adventure,Normal,257,2,8,24.99,https://brickset.com/sets/70359-1,https://images.brickset.com/sets/small/70359-1.jpg,https://images.brickset.com/sets/images/70359-1.jpg
70361-1,Macy's Bot Drop Dragon,2017,Nexo Knights,Season 4,Action/Adventure,Normal,153,3,7,14.99,https://brickset.com/sets/70361-1,https://images.brickset.com/sets/small/70361-1.jpg,https://images.brickset.com/sets/images/70361-1.jpg
70362-1,Battle Suit Clay,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,79,1,7,9.99,https://brickset.com/sets/70362-1,https://images.brickset.com/sets/small/70362-1.jpg,https://images.brickset.com/sets/images/70362-1.jpg
70363-1,Battle Suit Macy,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,66,1,7,9.99,https://brickset.com/sets/70363-1,https://images.brickset.com/sets/small/70363-1.jpg,https://images.brickset.com/sets/images/70363-1.jpg
70364-1,Battle Suit Aaron,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,80,1,7,9.99,https://brickset.com/sets/70364-1,https://images.brickset.com/sets/small/70364-1.jpg,https://images.brickset.com/sets/images/70364-1.jpg
70365-1,Battle Suit Axl,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,88,1,7,9.99,https://brickset.com/sets/70365-1,https://images.brickset.com/sets/small/70365-1.jpg,https://images.brickset.com/sets/images/70365-1.jpg
70366-1,Battle Suit Lance,2017,Nexo Knights,Battle Suits,Action/Adventure,Normal,83,1,7,9.99,https://brickset.com/sets/70366-1,https://images.brickset.com/sets/small/70366-1.jpg,https://images.brickset.com/sets/images/70366-1.jpg
70621-1,The Vermillion Attack,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,83,3,6,9.99,https://brickset.com/sets/70621-1,https://images.brickset.com/sets/small/70621-1.jpg,https://images.brickset.com/sets/images/70621-1.jpg
70622-1,Desert Lightning,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,201,3,7,19.99,https://brickset.com/sets/70622-1,https://images.brickset.com/sets/small/70622-1.jpg,https://images.brickset.com/sets/images/70622-1.jpg
70623-1,Destiny's Shadow,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,360,3,7,29.99,https://brickset.com/sets/70623-1,https://images.brickset.com/sets/small/70623-1.jpg,https://images.brickset.com/sets/images/70623-1.jpg
70624-1,Vermillion Invader,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,313,3,8,29.99,https://brickset.com/sets/70624-1,https://images.brickset.com/sets/small/70624-1.jpg,https://images.brickset.com/sets/images/70624-1.jpg
70625-1,Samurai VXL,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,428,4,7,49.99,https://brickset.com/sets/70625-1,https://images.brickset.com/sets/small/70625-1.jpg,https://images.brickset.com/sets/images/70625-1.jpg
70626-1,Dawn of Iron Doom,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,704,6,8,59.99,https://brickset.com/sets/70626-1,https://images.brickset.com/sets/small/70626-1.jpg,https://images.brickset.com/sets/images/70626-1.jpg
70627-1,Dragon's Forge,2017,Ninjago,The Hands of Time,Action/Adventure,Normal,1137,6,8,79.99,https://brickset.com/sets/70627-1,https://images.brickset.com/sets/small/70627-1.jpg,https://images.brickset.com/sets/images/70627-1.jpg
70628-1,Lloyd - Spinjitzu Master,2017,Ninjago,Spinjitzu Masters,Action/Adventure,Normal,48,1,6,9.99,https://brickset.com/sets/70628-1,https://images.brickset.com/sets/small/70628-1.jpg,https://images.brickset.com/sets/images/70628-1.jpg
71018-16,Highwayman,2017,Collectable Minifigures,Series 17,Miscellaneous,Normal,8,1,5,3.99,https://brickset.com/sets/71018-16,https://images.brickset.com/sets/small/71018-16.jpg,https://images.brickset.com/sets/images/71018-16.jpg
71042-1,Silent Mary,2017,Pirates of the Caribbean,Dead Men Tell No Tales,Licensed,Normal,2294,8,14,199.99,https://brickset.com/sets/71042-1,https://images.brickset.com/sets/small/71042-1.jpg,https://images.brickset.com/sets/images/71042-1.jpg
71255-1,Teen Titans Go! Team Pack,2017,Dimensions,Team Pack,Miscellaneous,Normal,105,2,7,24.99,https://brickset.com/sets/71255-1,https://images.brickset.com/sets/small/71255-1.jpg,https://images.brickset.com/sets/images/71255-1.jpg
71264-1,The LEGO Batman Movie: Play the Complete Movie,2017,Dimensions,Story Pack,Miscellaneous,Normal,156,2,7,44.99,https://brickset.com/sets/71264-1,https://images.brickset.com/sets/small/71264-1.jpg,https://images.brickset.com/sets/images/71264-1.jpg
71266-1,Chase McCain Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,46,1,7,14.99,https://brickset.com/sets/71266-1,https://images.brickset.com/sets/small/71266-1.jpg,https://images.brickset.com/sets/images/71266-1.jpg
71267-1,The Goonies Level Pack,2017,Dimensions,Level Pack,Miscellaneous,Normal,118,1,7,29.99,https://brickset.com/sets/71267-1,https://images.brickset.com/sets/small/71267-1.jpg,https://images.brickset.com/sets/images/71267-1.jpg
71286-1,Knight Rider Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,55,1,7,14.99,https://brickset.com/sets/71286-1,https://images.brickset.com/sets/small/71286-1.jpg,https://images.brickset.com/sets/images/71286-1.jpg
71287-1,Starfire Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,56,1,7,14.99,https://brickset.com/sets/71287-1,https://images.brickset.com/sets/small/71287-1.jpg,https://images.brickset.com/sets/images/71287-1.jpg
71343-1,Buttercup Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,56,1,7,14.99,https://brickset.com/sets/71343-1,https://images.brickset.com/sets/small/71343-1.jpg,https://images.brickset.com/sets/images/71343-1.jpg
71344-1,Excalibur Batman Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,57,1,7,14.99,https://brickset.com/sets/71344-1,https://images.brickset.com/sets/small/71344-1.jpg,https://images.brickset.com/sets/images/71344-1.jpg
71346-1,The Powerpuff Girls Team Pack,2017,Dimensions,Team Pack,Miscellaneous,Normal,93,2,7,24.99,https://brickset.com/sets/71346-1,https://images.brickset.com/sets/small/71346-1.jpg,https://images.brickset.com/sets/images/71346-1.jpg
71348-1,Hermione Granger Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,64,1,7,14.99,https://brickset.com/sets/71348-1,https://images.brickset.com/sets/small/71348-1.jpg,https://images.brickset.com/sets/images/71348-1.jpg
71349-1,Beetlejuice Fun Pack,2017,Dimensions,Fun Pack,Miscellaneous,Normal,56,1,7,14.99,https://brickset.com/sets/71349-1,https://images.brickset.com/sets/small/71349-1.jpg,https://images.brickset.com/sets/images/71349-1.jpg
75160-1,U-wing Microfighter,2017,Star Wars,MicroFighters,Licensed,Normal,109,1,6,9.99,https://brickset.com/sets/75160-1,https://images.brickset.com/sets/small/75160-1.jpg,https://images.brickset.com/sets/images/75160-1.jpg
75161-1,TIE Striker Microfighter,2017,Star Wars,MicroFighters,Licensed,Normal,88,1,6,9.99,https://brickset.com/sets/75161-1,https://images.brickset.com/sets/small/75161-1.jpg,https://images.brickset.com/sets/images/75161-1.jpg
75162-1,Y-wing Microfighter,2017,Star Wars,Microfighters,Licensed,Normal,90,1,6,9.99,https://brickset.com/sets/75162-1,https://images.brickset.com/sets/small/75162-1.jpg,https://images.brickset.com/sets/images/75162-1.jpg
75163-1,Krennic's Imperial Shuttle Microfighter,2017,Star Wars,Microfighters,Licensed,Normal,78,1,6,9.99,https://brickset.com/sets/75163-1,https://images.brickset.com/sets/small/75163-1.jpg,https://images.brickset.com/sets/images/75163-1.jpg
75165-1,Imperial Trooper Battle Pack,2017,Star Wars,Rogue One,Licensed,Normal,112,4,6,14.99,https://brickset.com/sets/75165-1,https://images.brickset.com/sets/small/75165-1.jpg,https://images.brickset.com/sets/images/75165-1.jpg
75166-1,First Order Transport Speeder Battle Pack,2017,Star Wars,The Force Awakens,Licensed,Normal,117,4,6,14.99,https://brickset.com/sets/75166-1,https://images.brickset.com/sets/small/75166-1.jpg,https://images.brickset.com/sets/images/75166-1.jpg
75167-1,Bounty Hunter Speeder Bike Battle Pack,2017,Star Wars,Original Content,Licensed,Normal,125,4,6,14.99,https://brickset.com/sets/75167-1,https://images.brickset.com/sets/small/75167-1.jpg,https://images.brickset.com/sets/images/75167-1.jpg
75168-1,Yoda's Jedi Starfighter,2017,Star Wars,The Clone Wars,Licensed,Normal,262,2,8,24.99,https://brickset.com/sets/75168-1,https://images.brickset.com/sets/small/75168-1.jpg,https://images.brickset.com/sets/images/75168-1.jpg
75169-1,Duel on Naboo,2017,Star Wars,Episode I,Licensed,Normal,208,3,7,24.99,https://brickset.com/sets/75169-1,https://images.brickset.com/sets/small/75169-1.jpg,https://images.brickset.com/sets/images/75169-1.jpg
75171-1,Battle on Scarif,2017,Star Wars,Rogue One,Licensed,Normal,419,4,8,49.99,https://brickset.com/sets/75171-1,https://images.brickset.com/sets/small/75171-1.jpg,https://images.brickset.com/sets/images/75171-1.jpg
75172-1,Y-wing Starfighter,2017,Star Wars,Rogue One,Licensed,Normal,691,5,8,59.99,https://brickset.com/sets/75172-1,https://images.brickset.com/sets/small/75172-1.jpg,https://images.brickset.com/sets/images/75172-1.jpg
75174-1,Desert Skiff Escape,2017,Star Wars,Episode VI,Licensed,Normal,277,4,7,29.99,https://brickset.com/sets/75174-1,https://images.brickset.com/sets/small/75174-1.jpg,https://images.brickset.com/sets/images/75174-1.jpg
75176-1,Resistance Transport Pod,2017,Star Wars,The Last Jedi,Licensed,Normal,294,3,8,29.99,https://brickset.com/sets/75176-1,https://images.brickset.com/sets/small/75176-1.jpg,https://images.brickset.com/sets/images/75176-1.jpg
75177-1,First Order Heavy Scout Walker,2017,Star Wars,The Last Jedi,Licensed,Normal,554,4,9,49.99,https://brickset.com/sets/75177-1,https://images.brickset.com/sets/small/75177-1.jpg,https://images.brickset.com/sets/images/75177-1.jpg
75178-1,Jakku Quadjumper,2017,Star Wars,The Force Awakens,Licensed,Normal,457,5,8,49.99,https://brickset.com/sets/75178-1,https://images.brickset.com/sets/small/75178-1.jpg,https://images.brickset.com/sets/images/75178-1.jpg
75179-1,Kylo Ren's TIE Fighter,2017,Star Wars,The Last Jedi,Licensed,Normal,630,4,8,79.99,https://brickset.com/sets/75179-1,https://images.brickset.com/sets/small/75179-1.jpg,https://images.brickset.com/sets/images/75179-1.jpg
75180-1,Rathtar Escape,2017,Star Wars,The Force Awakens,Licensed,Normal,836,5,8,79.99,https://brickset.com/sets/75180-1,https://images.brickset.com/sets/small/75180-1.jpg,https://images.brickset.com/sets/images/75180-1.jpg
75182-1,Republic Fighter Tank,2017,Star Wars,The Clone Wars,Licensed,Normal,305,4,8,24.99,https://brickset.com/sets/75182-1,https://images.brickset.com/sets/small/75182-1.jpg,https://images.brickset.com/sets/images/75182-1.jpg
75183-1,Darth Vader Transformation ,2017,Star Wars,Episode III,Licensed,Normal,282,6,7,24.99,https://brickset.com/sets/75183-1,https://images.brickset.com/sets/small/75183-1.jpg,https://images.brickset.com/sets/images/75183-1.jpg
75185-1,Tracker I,2017,Star Wars,Original Content,Licensed,Normal,557,4,8,69.99,https://brickset.com/sets/75185-1,https://images.brickset.com/sets/small/75185-1.jpg,https://images.brickset.com/sets/images/75185-1.jpg
75186-1,The Arrowhead,2017,Star Wars,Original Content,Licensed,Normal,775,5,8,89.99,https://brickset.com/sets/75186-1,https://images.brickset.com/sets/small/75186-1.jpg,https://images.brickset.com/sets/images/75186-1.jpg
75187-1,BB-8,2017,Star Wars,The Last Jedi,Licensed,Normal,1106,1,10,99.99,https://brickset.com/sets/75187-1,https://images.brickset.com/sets/small/75187-1.jpg,https://images.brickset.com/sets/images/75187-1.jpg
75188-3,Resistance Bomber (Standard pilot version),2017,Star Wars,The Last Jedi,Licensed,Normal,778,5,9,109.99,https://brickset.com/sets/75188-3,https://images.brickset.com/sets/small/75188-1.jpg,https://images.brickset.com/sets/images/75188-1.jpg
75189-1,First Order Heavy Assault Walker,2017,Star Wars,The Last Jedi,Licensed,Normal,1376,5,9,149.99,https://brickset.com/sets/75189-1,https://images.brickset.com/sets/small/75189-1.jpg,https://images.brickset.com/sets/images/75189-1.jpg
75190-1,First Order Star Destroyer,2017,Star Wars,The Last Jedi,Licensed,Normal,1416,7,9,159.99,https://brickset.com/sets/75190-1,https://images.brickset.com/sets/small/75190-1.jpg,https://images.brickset.com/sets/images/75190-1.jpg
75191-1,Jedi Starfighter with Hyperdrive,2017,Star Wars,Episode II,Licensed,Normal,825,4,9,99.99,https://brickset.com/sets/75191-1,https://images.brickset.com/sets/small/75191-1.jpg,https://images.brickset.com/sets/images/75191-1.jpg
75877-1,Mercedes-AMG GT3,2017,Speed Champions,Mercedes,Licensed,Normal,196,1,7,14.99,https://brickset.com/sets/75877-1,https://images.brickset.com/sets/small/75877-1.jpg,https://images.brickset.com/sets/images/75877-1.jpg
75879-1,Scuderia Ferrari SF16-H,2017,Speed Champions,Ferrari,Licensed,Normal,184,1,7,14.99,https://brickset.com/sets/75879-1,https://images.brickset.com/sets/small/75879-1.jpg,https://images.brickset.com/sets/images/75879-1.jpg
